0.0010	1.52551
0.0020	1.39057
0.0030	1.31510
0.0040	1.25378
0.0050	1.16035
0.0060	1.06842
0.0070	1.02442
0.0080	0.98354
0.0090	0.93274
0.0100	0.90572
0.0200	0.64030
0.0300	0.50188
0.0400	0.40072
0.0500	0.30051
0.0600	0.22803
0.0700	0.16181
0.0800	0.10172
0.0900	0.04831
0.1000	0.00000
0.2000	-0.30684
0.3000	-0.50807
0.4000	-0.65035
0.5000	-0.75711
0.6000	-0.83945
0.7000	-0.92208
0.8000	-0.99365
0.9000	-1.05913
1.0000	-1.11448
2.0000	-1.51166
3.0000	-1.76354
4.0000	-1.95168
5.0000	-2.10110
6.0000	-2.22658
7.0000	-2.33584
8.0000	-2.43117
9.0000	-2.51855
10.0000	-2.59655
20.0000	-3.15376
30.0000	-3.53612
40.0000	-3.85423
50.0000	-4.14399
60.0000	-4.42332
70.0000	-4.71158
80.0000	-5.03696
90.0000	-5.47402
100.0000	-8.47298
