0.0010	1.43130
0.0020	1.21178
0.0030	1.12418
0.0040	1.00106
0.0050	0.96077
0.0060	0.93291
0.0070	0.91265
0.0080	0.87590
0.0090	0.83707
0.0100	0.81324
0.0200	0.58574
0.0300	0.48331
0.0400	0.38605
0.0500	0.29360
0.0600	0.22381
0.0700	0.15179
0.0800	0.08712
0.0900	0.04042
0.1000	0.00000
0.2000	-0.27359
0.3000	-0.43996
0.4000	-0.56310
0.5000	-0.66391
0.6000	-0.74606
0.7000	-0.82434
0.8000	-0.88574
0.9000	-0.94536
1.0000	-0.99605
2.0000	-1.35841
3.0000	-1.59217
4.0000	-1.76717
5.0000	-1.90619
6.0000	-2.02162
7.0000	-2.12340
8.0000	-2.21570
9.0000	-2.29885
10.0000	-2.37477
20.0000	-2.92631
30.0000	-3.31526
40.0000	-3.64037
50.0000	-3.93583
60.0000	-4.21745
70.0000	-4.50193
80.0000	-4.81536
90.0000	-5.22215
100.0000	-7.90934
