0.0010	1.32696
0.0020	1.12724
0.0030	1.08370
0.0040	1.03153
0.0050	0.98663
0.0060	0.94558
0.0070	0.88698
0.0080	0.84770
0.0090	0.82289
0.0100	0.79513
0.0200	0.57479
0.0300	0.42897
0.0400	0.32889
0.0500	0.25189
0.0600	0.19526
0.0700	0.13685
0.0800	0.08293
0.0900	0.04238
0.1000	0.00000
0.2000	-0.25837
0.3000	-0.42755
0.4000	-0.55685
0.5000	-0.66256
0.6000	-0.74874
0.7000	-0.82244
0.8000	-0.88679
0.9000	-0.94820
1.0000	-1.00226
2.0000	-1.37968
3.0000	-1.62476
4.0000	-1.81106
5.0000	-1.96341
6.0000	-2.09399
7.0000	-2.21152
8.0000	-2.31524
9.0000	-2.40978
10.0000	-2.49726
20.0000	-3.13749
30.0000	-3.58918
40.0000	-3.96225
50.0000	-4.29320
60.0000	-4.60848
70.0000	-4.92464
80.0000	-5.27248
90.0000	-5.72199
100.0000	-8.94465
