0.0010	1.07959
0.0020	0.95472
0.0030	0.88506
0.0040	0.85984
0.0050	0.84185
0.0060	0.77010
0.0070	0.73366
0.0080	0.70520
0.0090	0.67611
0.0100	0.64923
0.0200	0.48451
0.0300	0.38077
0.0400	0.30239
0.0500	0.21999
0.0600	0.15785
0.0700	0.10841
0.0800	0.07061
0.0900	0.03278
0.1000	0.00000
0.2000	-0.23664
0.3000	-0.39074
0.4000	-0.51235
0.5000	-0.60701
0.6000	-0.68379
0.7000	-0.75049
0.8000	-0.80713
0.9000	-0.86459
1.0000	-0.91437
2.0000	-1.26907
3.0000	-1.49661
4.0000	-1.66999
5.0000	-1.81006
6.0000	-1.92907
7.0000	-2.03290
8.0000	-2.12855
9.0000	-2.21641
10.0000	-2.29467
20.0000	-2.88208
30.0000	-3.29483
40.0000	-3.63620
50.0000	-3.94696
60.0000	-4.24638
70.0000	-4.55392
80.0000	-4.90258
90.0000	-5.36130
100.0000	-8.28535
