0.0010	1.31150
0.0020	1.22423
0.0030	1.17941
0.0040	1.08967
0.0050	1.02686
0.0060	1.00528
0.0070	0.98706
0.0080	0.93562
0.0090	0.90181
0.0100	0.85229
0.0200	0.65792
0.0300	0.52755
0.0400	0.40179
0.0500	0.31587
0.0600	0.24541
0.0700	0.16956
0.0800	0.09930
0.0900	0.04837
0.1000	0.00000
0.2000	-0.33652
0.3000	-0.55414
0.4000	-0.69742
0.5000	-0.80228
0.6000	-0.88759
0.7000	-0.95743
0.8000	-1.02124
0.9000	-1.07678
1.0000	-1.12561
2.0000	-1.48985
3.0000	-1.73754
4.0000	-1.94058
5.0000	-2.11031
6.0000	-2.25847
7.0000	-2.38566
8.0000	-2.49941
9.0000	-2.60045
10.0000	-2.69126
20.0000	-3.30425
30.0000	-3.70691
40.0000	-4.03397
50.0000	-4.32882
60.0000	-4.61049
70.0000	-4.90207
80.0000	-5.23223
90.0000	-5.67433
100.0000	-8.79553
