0.0010	1.42343
0.0020	1.14669
0.0030	1.09973
0.0040	1.03126
0.0050	0.97874
0.0060	0.90486
0.0070	0.84450
0.0080	0.79271
0.0090	0.75665
0.0100	0.74230
0.0200	0.54430
0.0300	0.42655
0.0400	0.34203
0.0500	0.26092
0.0600	0.20087
0.0700	0.14664
0.0800	0.09531
0.0900	0.03711
0.1000	0.00000
0.2000	-0.23258
0.3000	-0.39470
0.4000	-0.51507
0.5000	-0.61408
0.6000	-0.69613
0.7000	-0.77014
0.8000	-0.83181
0.9000	-0.88634
1.0000	-0.93414
2.0000	-1.28814
3.0000	-1.51209
4.0000	-1.68308
5.0000	-1.82335
6.0000	-1.94212
7.0000	-2.04635
8.0000	-2.13798
9.0000	-2.22170
10.0000	-2.29966
20.0000	-2.87459
30.0000	-3.29055
40.0000	-3.64184
50.0000	-3.96234
60.0000	-4.27685
70.0000	-4.60068
80.0000	-4.96016
90.0000	-5.42870
100.0000	-8.19460
