0.0010	1.40218
0.0020	1.25897
0.0030	1.11620
0.0040	1.05841
0.0050	1.01726
0.0060	0.96328
0.0070	0.93797
0.0080	0.92117
0.0090	0.89858
0.0100	0.85151
0.0200	0.60095
0.0300	0.45560
0.0400	0.35207
0.0500	0.27063
0.0600	0.20764
0.0700	0.14832
0.0800	0.08199
0.0900	0.03695
0.1000	0.00000
0.2000	-0.29803
0.3000	-0.47571
0.4000	-0.61385
0.5000	-0.71935
0.6000	-0.80579
0.7000	-0.88517
0.8000	-0.95242
0.9000	-1.01518
1.0000	-1.07006
2.0000	-1.44046
3.0000	-1.68277
4.0000	-1.86529
5.0000	-2.01418
6.0000	-2.14497
7.0000	-2.25978
8.0000	-2.36091
9.0000	-2.45160
10.0000	-2.53515
20.0000	-3.13460
30.0000	-3.55322
40.0000	-3.89673
50.0000	-4.20527
60.0000	-4.49846
70.0000	-4.79803
80.0000	-5.13092
90.0000	-5.57088
100.0000	-8.48919
